order_id,user_id,amount,quantity,created_at,status
A2035,0270,318.24,9,2025-06-22T08:52:00Z,paid
A0047,0835,284.54,1,2025-04-24T10:09:00Z,refunded
A2194,0710,385.71,9,2025-04-13T18:38:00Z,Pending
A4831,0297,,8,2025-11-14T19:39:00Z,refund
A2552,0562,15.46,4,2025-07-23T08:19:00Z,Pending
A3872,0912,41.38,8,2025-04-27T16:49:00Z,Pending
A3826,0910,416.54,5,2025-11-18T23:24:00Z,PAID
A4384,0659,90.1,2,2025-03-31T20:54:00Z,PAID
A3039,0263,199.95,9,2025-07-15T20:37:00Z,Pending
A1682,0931,320.41,2,2025-10-02T17:25:00Z,refund
A0559,0562,,3,,Refunded
A1613,0096,334.49,,2025-05-26T02:57:00Z,Paid
A2715,0720,492.78,7,2025-10-03T11:59:00Z,PAID
A2967,0542,198.48,3,2025-06-09T21:50:00Z,refund
A0320,0393,392.32,6,2025-06-07T01:30:00Z,refunded
A1456,0699,,9,2025-01-14T16:06:00Z,Pending
A3308,0791,154.71,2,,paid
A3959,0276,379.13,9,2025-01-12T06:44:00Z,refunded
A3538,0773,173.89,1,2025-03-06T11:34:00Z,PAID
A2057,0685,471.17,7,2025-11-18T09:47:00Z,
A2653,0769,,1,,Refunded
A2454,0300,369.24,6,2025-02-20T16:24:00Z,paid
A3450,0045,186.54,2,,refund
A1004,0506,211.52,9,2025-08-30T12:19:00Z,refunded
A1702,0104,316.99,7,2025-04-08T07:21:00Z,
A0315,0093,303.5,7,2025-07-10T07:01:00Z,PAID
A3646,0318,,,2025-05-07T19:54:00Z,refunded
A1563,0797,127.06,1,2025-12-16T16:41:00Z,refund
A3291,0170,202.22,9,2025-11-21T20:05:00Z,PAID
A1656,0069,420.49,3,2025-07-15T16:37:00Z,refund
A0322,0922,13.29,2,2025-02-14T19:45:00Z,PAID
A1961,0890,271.47,9,2025-03-20T03:01:00Z,PAID
A2330,0046,323.23,1,2025-07-07T02:37:00Z,paid
A4986,0185,,8,2025-08-12T19:57:00Z,Refunded
A3849,0080,362.75,,2025-07-21T11:48:00Z,Refunded
A3318,0269,301.03,,2025-08-19T10:31:00Z,refund
A1063,0750,458.64,9,,Refunded
A4300,0751,430.92,9,2025-12-07T23:17:00Z,PAID
A0940,0508,52.22,3,2025-08-10T22:27:00Z,PAID
A2192,0458,170.24,2,2025-09-23T21:11:00Z,paid
A2675,0032,303.14,9,2025-10-12T22:28:00Z,Paid
A4503,0164,373.8,7,2025-08-16T15:27:00Z,Paid
A1322,0415,156.78,9,2025-01-29T11:32:00Z,PAID
A0549,0168,41.15,2,,PAID
A0732,0269,423.17,9,2025-06-14T03:05:00Z,refund
A1617,0672,457.29,9,2025-12-19T02:35:00Z,Refunded
A0261,0408,249.5,8,,Refunded
A2519,0220,179.91,,2025-12-07T09:06:00Z,refunded
A2676,0181,305.0,2,2025-05-22T01:17:00Z,PAID
A0414,0786,395.07,2,2025-02-03T08:05:00Z,paid
A0231,0148,336.44,7,2025-11-02T12:27:00Z,refund
A0277,0520,402.51,9,2025-06-23T12:16:00Z,refunded
A3457,0864,279.71,7,2025-09-04T03:11:00Z,refunded
A0574,0949,197.81,5,2025-05-19T12:56:00Z,Refunded
A0278,0985,197.25,4,2025-11-10T18:51:00Z,PAID
A2090,0619,456.51,5,,refund
A1865,0356,190.32,5,2025-10-31T16:18:00Z,refund
A2311,0776,316.06,5,2025-05-01T03:12:00Z,refund
A3033,0228,388.2,8,,PAID
A1637,0406,,4,2025-07-05T14:51:00Z,PAID
A3592,0658,334.96,6,2025-06-19T17:59:00Z,paid
A0360,0256,63.84,2,2025-01-21T00:41:00Z,PAID
A4829,0713,157.28,4,2025-03-15T03:11:00Z,paid
A2232,0440,155.21,5,2025-09-14T22:58:00Z,Refunded
A0156,0479,407.02,9,2025-09-07T18:38:00Z,refunded
A3839,0193,132.84,9,2025-08-01T23:56:00Z,PAID
A4432,0254,70.55,8,2025-04-27T07:11:00Z,Refunded
A2393,0848,460.02,1,2025-08-16T20:28:00Z,Pending
A3858,0183,299.89,4,,PAID
A2535,0786,232.81,7,2025-10-03T17:19:00Z,refunded
A2951,0209,89.44,9,2025-12-19T07:15:00Z,Pending
A3031,0069,261.17,8,2025-01-21T22:39:00Z,Paid
A3844,0896,53.4,5,2025-07-02T15:46:00Z,Refunded
A4685,0890,50.05,4,2025-07-04T20:49:00Z,Paid
A1258,0382,109.79,5,2025-03-19T05:36:00Z,PAID
A4628,0380,47.41,4,,PAID
A4320,0215,41.25,4,2025-09-15T03:50:00Z,PAID
A4735,0976,136.19,7,,Refunded
A0288,0052,85.71,2,2025-09-28T04:33:00Z,Paid
A2500,0722,282.09,1,2025-01-22T22:37:00Z,Refunded
A2461,0313,169.59,,2025-09-16T01:43:00Z,Refunded
A0891,0735,92.89,5,2025-09-06T20:35:00Z,Pending
A4846,0592,12.95,4,2025-11-02T22:02:00Z,PAID
A3249,0210,275.9,9,2025-10-07T12:17:00Z,refund
A3864,0134,,5,2025-09-10T22:16:00Z,refund
A0398,0490,359.93,9,2025-05-09T18:20:00Z,
A1925,0924,287.76,,2025-03-03T04:37:00Z,Paid
A3305,0646,44.26,,2025-03-26T18:08:00Z,Refunded
A0408,0641,183.41,1,,Refunded
A3938,0659,107.61,7,,refunded
A3565,0620,,7,2025-02-16T19:34:00Z,PAID
A2338,0738,52.23,3,2025-07-20T23:56:00Z,refunded
A3208,0935,263.15,5,2025-10-12T04:37:00Z,
A3862,0606,421.56,,2025-04-11T04:05:00Z,PAID
A2718,0140,86.2,2,2025-05-22T09:37:00Z,Refunded
A3735,0137,214.61,5,2025-01-14T22:26:00Z,Refunded
A2884,0078,442.85,7,2025-09-14T09:45:00Z,refund
A4223,0819,68.82,9,2025-12-04T06:15:00Z,refunded
A1237,0167,,9,2025-03-15T21:03:00Z,paid
A0676,0909,334.39,4,,Paid
A4479,0402,352.81,9,2025-03-11T06:05:00Z,Refunded
A3562,0288,24.13,7,,Refunded
A1609,0604,412.37,6,2025-07-01T22:55:00Z,Paid
A0137,0589,295.2,3,2025-02-06T09:48:00Z,paid
A4921,0163,166.19,2,2025-08-15T22:08:00Z,Pending
A3024,0190,,1,2025-08-09T00:49:00Z,Paid
A4133,0763,,1,2025-12-05T01:44:00Z,paid
A1715,0303,89.72,1,2025-02-28T02:19:00Z,Paid
A1778,0963,317.56,,2025-04-19T08:58:00Z,PAID
A0128,0100,300.83,2,2025-03-18T20:39:00Z,refunded
A1406,0566,,8,2025-07-31T21:39:00Z,
A2446,0569,,2,2025-11-24T16:35:00Z,refunded
A3043,0923,386.21,6,2025-06-19T11:47:00Z,PAID
A0347,0547,492.27,6,2025-06-19T20:18:00Z,paid
A3689,0490,155.09,1,2025-11-28T20:19:00Z,
A4353,0231,408.44,7,2025-12-18T21:34:00Z,paid
A1050,0012,218.85,,2025-07-26T16:31:00Z,PAID
A2458,0819,278.12,9,2025-04-05T10:23:00Z,Paid
A4172,0215,238.04,9,2025-05-04T15:49:00Z,paid
A1232,0853,49.11,5,2025-08-21T15:45:00Z,PAID
A1743,0127,15.92,3,2025-11-04T11:14:00Z,Paid
A0988,0694,435.53,9,2025-04-04T06:11:00Z,refund
A2542,0924,422.51,,2025-05-10T09:36:00Z,Refunded
A2571,0987,87.17,1,2025-04-12T01:47:00Z,Refunded
A2536,0131,387.0,8,2025-04-04T00:43:00Z,Refunded
A2425,0030,424.74,1,2025-09-05T09:25:00Z,refund
A1651,0013,147.75,5,,paid
A2397,0211,90.12,7,2025-09-10T00:04:00Z,Pending
A1263,0532,43.74,8,,Pending
A2207,0226,,,,PAID
A0490,0137,489.49,5,2025-07-20T00:47:00Z,Pending
A3333,0356,257.87,3,,paid
A0691,0505,338.75,3,2025-09-30T09:15:00Z,paid
A1952,0782,410.12,5,2025-06-29T23:27:00Z,refund
A0150,0569,484.8,7,2025-10-31T11:06:00Z,Pending
A1451,0801,255.65,7,2025-11-27T01:29:00Z,refunded
A2956,0523,16.04,7,,refunded
A2977,0350,459.66,4,2025-11-14T02:06:00Z,refund
A0860,0050,197.7,1,2025-09-02T23:20:00Z,
A0149,0916,,3,2025-04-16T21:56:00Z,refunded
A0536,0618,198.51,2,2025-05-08T20:14:00Z,paid
A3327,0667,469.15,8,2025-05-29T09:47:00Z,Paid
A1275,0707,,8,2025-10-09T18:28:00Z,Refunded
A1102,0367,182.1,7,2025-01-01T23:49:00Z,paid
A0232,0808,215.17,1,2025-02-07T18:07:00Z,Pending
A3889,0829,177.86,1,2025-09-17T00:59:00Z,refunded
A1363,0226,488.59,7,2025-02-01T10:18:00Z,refunded
A3335,0376,54.78,3,2025-08-28T00:01:00Z,refunded
A1458,0148,,4,2025-02-21T09:32:00Z,Pending
A2695,0192,323.44,9,2025-04-04T01:59:00Z,Pending
A1412,0540,37.28,1,2025-04-26T23:00:00Z,refund
A0580,0161,149.14,4,2025-04-27T09:40:00Z,Refunded
A3007,0497,118.31,4,2025-06-26T02:07:00Z,refund
A3087,0412,26.8,2,2025-09-25T05:47:00Z,
A3753,0468,303.5,1,2025-09-15T05:09:00Z,
A1187,0728,458.58,7,2025-10-11T05:21:00Z,refunded
A3535,0551,17.13,6,2025-05-01T06:35:00Z,refund
A2448,0099,57.41,1,2025-05-28T19:14:00Z,Pending
A4448,0386,114.81,,2025-02-28T11:13:00Z,Refunded
A2570,0276,195.08,3,2025-10-06T00:58:00Z,Pending
A4248,0882,334.01,6,2025-06-02T02:22:00Z,Refunded
A3569,0334,187.59,6,2025-07-16T11:43:00Z,Paid
A3204,0896,75.39,9,2025-10-04T18:12:00Z,Pending
A1171,0544,106.55,6,2025-08-29T13:01:00Z,Pending
A2939,0830,204.41,1,2025-09-06T03:01:00Z,PAID
A4297,0755,307.14,2,2025-03-13T00:45:00Z,PAID
A0142,0843,318.02,1,2025-08-12T00:23:00Z,PAID
A2511,0778,435.43,7,2025-06-15T18:26:00Z,refund
A1139,0620,205.44,8,2025-08-27T23:28:00Z,refunded
A0879,0493,101.87,8,,refund
A4995,0585,99.84,5,,PAID
A3096,0051,,4,2025-02-18T00:40:00Z,PAID
A2148,0451,186.72,,2025-09-11T15:46:00Z,paid
A0200,0862,214.97,7,2025-01-07T19:48:00Z,Refunded
A1233,0705,,1,2025-07-19T04:06:00Z,
A2424,0629,95.62,3,2025-05-02T19:32:00Z,refunded
A1655,0940,95.31,1,2025-03-01T10:45:00Z,Refunded
A0076,0032,374.66,,2025-03-28T00:28:00Z,refund
A0802,0507,380.36,1,2025-12-19T04:13:00Z,Pending
A4836,0767,25.26,6,2025-08-21T08:12:00Z,Paid
A0081,0073,262.49,2,2025-12-16T08:04:00Z,Paid
A0193,0958,302.59,4,2025-12-06T21:43:00Z,refunded
A1756,0638,,6,2025-01-30T06:18:00Z,Paid
A0248,0447,218.1,7,2025-12-08T21:30:00Z,paid
A1914,0916,125.52,8,2025-06-09T01:36:00Z,PAID
A1282,0006,235.3,8,2025-02-13T14:25:00Z,
A4099,0419,491.61,9,2025-06-30T09:02:00Z,paid
A4442,0347,,4,2025-10-03T12:05:00Z,paid
A1007,0625,,9,2025-07-19T22:49:00Z,Refunded
A0246,0839,442.64,8,2025-01-24T06:55:00Z,refund
A1727,0436,141.24,5,2025-05-28T23:36:00Z,Pending
A1867,0888,36.82,3,2025-09-20T23:47:00Z,Refunded
A0117,0568,219.52,9,2025-01-24T08:24:00Z,refunded
A1014,0909,311.8,5,2025-02-23T18:51:00Z,refund
A3478,0992,9.68,4,,Pending
A3381,0389,64.98,5,2025-11-19T15:09:00Z,paid
A2411,0157,397.57,1,2025-07-13T09:13:00Z,Refunded
A0755,0386,297.17,3,2025-10-14T22:53:00Z,refunded
A3402,0377,378.27,6,2025-06-29T06:59:00Z,refunded
A3941,0383,350.56,9,,refunded
A4729,0858,,9,2025-04-03T21:55:00Z,PAID
A1708,0658,70.05,2,2025-04-28T06:32:00Z,
A1231,0224,44.39,2,2025-09-04T10:25:00Z,
A4929,0397,319.11,1,2025-02-27T08:26:00Z,Paid
A1459,0180,186.62,,2025-04-05T05:17:00Z,Refunded
A0127,0163,37.26,7,2025-07-27T02:59:00Z,refunded
A2218,0840,262.1,7,2025-03-05T02:02:00Z,Paid
A1506,0968,288.75,9,,PAID
A1664,0430,245.18,6,2025-06-12T10:35:00Z,refund
A1958,0779,457.55,4,2025-05-31T08:26:00Z,Pending
A4517,0621,193.0,2,2025-05-29T22:26:00Z,Refunded
A0106,0495,367.09,8,2025-10-17T03:36:00Z,refunded
A2934,0112,123.12,9,2025-06-14T13:55:00Z,Paid
A0751,0209,161.38,8,2025-08-26T12:56:00Z,PAID
A4312,0448,206.67,7,2025-11-12T00:00:00Z,Pending
A1174,0624,213.77,1,2025-10-07T08:09:00Z,paid
A2309,0180,102.22,4,,refund
A4874,0590,74.07,4,2025-11-18T20:27:00Z,PAID
A2564,0043,83.27,8,2025-08-11T04:28:00Z,PAID
A4283,0909,222.66,3,2025-01-01T14:06:00Z,paid
A2017,0771,413.93,5,2025-07-01T21:49:00Z,Pending
A4402,0179,328.05,1,2025-04-14T08:27:00Z,Pending
A3164,0949,347.17,9,2025-11-29T12:04:00Z,Paid
A0968,0199,6.04,2,2025-07-12T06:03:00Z,Paid
A3420,0640,381.18,6,2025-09-02T16:47:00Z,Pending
A0024,0260,426.84,9,2025-12-05T15:00:00Z,refunded
A3703,0136,134.89,3,2025-01-12T09:33:00Z,Refunded
A2354,0014,177.45,6,,
A2763,0988,155.54,3,2025-09-11T04:01:00Z,
A4164,0416,393.92,2,2025-05-10T22:34:00Z,PAID
A4907,0383,438.95,4,2025-02-21T03:06:00Z,Paid
A4985,0965,251.79,6,2025-08-18T14:20:00Z,Pending
A4924,0101,419.42,2,2025-04-02T00:39:00Z,refund
A1601,0283,180.56,5,,refund
A2368,0383,367.66,5,2025-02-19T05:56:00Z,Paid
A1434,0577,286.57,1,2025-02-12T22:39:00Z,Refunded
A1589,0131,38.08,5,2025-10-04T04:07:00Z,Paid
A1917,0751,202.19,2,2025-01-16T03:44:00Z,refunded
A2722,0263,70.13,3,2025-04-22T23:09:00Z,Pending
A1321,0916,472.61,,2025-10-20T12:53:00Z,refunded
A3161,0165,367.29,6,2025-08-13T21:27:00Z,refund
A3821,0128,62.22,2,,PAID
A2477,0404,375.05,5,2025-05-14T04:48:00Z,Paid
A4290,0819,203.43,4,2025-05-01T22:30:00Z,refunded
A3943,0399,388.41,8,2025-07-20T00:39:00Z,
A0084,0226,252.05,4,2025-07-18T15:48:00Z,refunded
A2586,0472,290.61,4,2025-12-09T01:32:00Z,paid
A2879,0134,176.35,6,2025-04-03T05:10:00Z,Refunded
A2953,0222,22.54,8,2025-08-24T10:44:00Z,refunded
A2493,0638,,1,2025-11-22T18:11:00Z,paid
A4086,0254,80.31,8,2025-10-08T23:22:00Z,PAID
A4778,0812,108.72,2,2025-11-07T11:18:00Z,refund
A4550,0511,489.85,9,,PAID
A4915,0976,,4,2025-03-16T00:28:00Z,PAID
A0866,0690,,6,2025-12-04T10:28:00Z,refund
A4262,0131,228.79,1,2025-09-17T05:42:00Z,paid
A0923,0905,212.36,2,2025-03-19T17:24:00Z,PAID
A0462,0309,89.44,6,2025-02-13T03:42:00Z,refunded
A3490,0142,260.16,7,,refunded
A1384,0089,126.59,,2025-03-15T13:11:00Z,paid
A3579,0518,92.59,9,2025-01-21T18:38:00Z,Pending
A0028,0952,,,,refund
A3680,0673,199.8,,2025-12-06T15:37:00Z,Paid
A0575,0169,425.27,4,2025-09-11T14:57:00Z,Refunded
A0310,0454,205.95,6,2025-01-22T04:06:00Z,refunded
A0094,0151,454.96,4,2025-07-16T11:50:00Z,refunded
A2202,0268,76.49,2,2025-08-20T08:28:00Z,Refunded
A0886,0311,192.46,5,2025-02-25T01:45:00Z,PAID
A0263,0121,465.6,1,2025-08-18T15:57:00Z,Pending
A0692,0824,81.92,8,2025-09-17T03:26:00Z,paid
A4524,0775,180.94,1,2025-12-09T01:31:00Z,Paid
A2907,0596,42.61,3,2025-10-30T20:09:00Z,refunded
A3745,0542,431.59,,2025-11-17T04:31:00Z,paid
A0187,0020,122.19,,2025-06-16T15:13:00Z,refunded
A1292,0480,451.74,6,2025-07-06T05:20:00Z,refunded
A2609,0510,,7,2025-07-03T15:19:00Z,Pending
A2645,0288,392.8,,2025-11-11T10:23:00Z,refund
A1039,0955,313.28,5,2025-03-05T14:02:00Z,Pending
A2128,0936,115.13,,2025-11-19T19:42:00Z,Pending
A0164,0483,295.51,,2025-03-30T06:15:00Z,PAID
A3042,0192,469.36,9,2025-11-27T23:47:00Z,Pending
A3051,0123,,9,2025-01-02T04:40:00Z,Paid
A3269,0647,214.36,2,2025-12-01T07:01:00Z,Refunded
A1901,0568,403.06,5,,paid
A1124,0409,238.32,9,2025-04-29T09:40:00Z,PAID
A1600,0168,115.8,,,Paid
A2944,0012,,1,2025-02-15T23:52:00Z,Refunded
A0989,0972,112.21,3,,refunded
A2246,0797,364.68,6,2025-09-10T07:06:00Z,Refunded
A4301,0145,241.77,9,2025-01-19T15:41:00Z,paid
A4359,0637,179.81,,2025-09-17T01:16:00Z,Refunded
A3431,0102,378.59,8,2025-10-26T02:07:00Z,
A3747,0895,199.18,5,2025-07-20T07:16:00Z,Refunded
A2270,0242,338.35,3,2025-05-12T21:16:00Z,refund
A0212,0589,131.62,9,2025-04-05T11:27:00Z,refunded
A3475,0762,378.49,9,2025-03-29T22:08:00Z,Refunded
A4263,0267,258.47,,,refund
A3820,0300,27.78,3,2025-02-06T03:25:00Z,Refunded
A3719,0697,493.91,9,2025-11-20T14:11:00Z,paid
A1023,0483,264.75,2,2025-08-25T08:45:00Z,refund
A0649,0785,281.19,1,2025-02-11T04:21:00Z,Paid
A1824,0664,440.74,9,2025-11-21T00:22:00Z,refunded
A4267,0914,42.85,6,,Refunded
A4008,0307,201.68,6,2025-12-02T22:19:00Z,refund
A1692,0506,15.96,,2025-06-08T15:40:00Z,refunded
A2383,0315,212.98,5,2025-10-09T09:29:00Z,Refunded
A3789,0921,52.74,2,2025-08-02T14:55:00Z,Pending
A3409,0766,66.74,5,2025-03-18T21:19:00Z,Paid
A2510,0653,151.84,8,2025-10-26T13:08:00Z,PAID
A1379,0581,152.98,,2025-05-16T17:25:00Z,refund
A3425,0323,171.43,9,2025-05-02T17:52:00Z,PAID
A2197,0128,361.03,7,2025-01-27T05:45:00Z,Refunded
A3135,0519,427.15,6,2025-08-30T02:26:00Z,paid
A0068,0059,447.97,,2025-07-04T16:56:00Z,
A2384,0681,,9,,Refunded
A4722,0825,465.24,,2025-02-13T12:34:00Z,Paid
A1919,0678,,9,2025-06-04T02:35:00Z,PAID
A3316,0273,30.96,2,2025-03-29T17:02:00Z,Pending
A0223,0026,,,2025-08-08T08:23:00Z,refunded
A0433,0902,256.79,2,2025-07-03T15:49:00Z,Pending
A2650,0505,,5,2025-08-18T19:31:00Z,PAID
A4898,0800,282.35,1,2025-11-02T04:32:00Z,refund
A1163,0902,169.37,8,,paid
A4360,0233,72.85,3,2025-12-06T09:30:00Z,refunded
A1468,0224,107.79,,2025-10-17T15:42:00Z,refund
A2147,1000,362.76,4,2025-11-19T23:35:00Z,PAID
A2886,0552,400.98,7,2025-12-19T07:06:00Z,Paid
A3623,0593,302.86,9,2025-05-15T17:15:00Z,refund
A2974,0868,402.33,2,2025-09-05T11:22:00Z,Paid
A1614,0042,30.31,6,2025-05-26T10:09:00Z,refund
A0991,0548,,2,,PAID
A0172,0355,462.74,4,,refunded
A1478,0037,389.57,5,2025-12-11T00:43:00Z,Refunded
A3578,0874,,2,2025-06-24T06:38:00Z,Refunded
A2919,0836,479.11,7,2025-05-07T12:44:00Z,Refunded
A2546,0025,86.38,4,2025-04-08T19:30:00Z,Pending
A1291,0313,230.77,1,2025-04-30T13:55:00Z,Refunded
A0583,0212,439.6,3,2025-04-18T08:44:00Z,paid
A2744,0679,136.55,4,,PAID
A4047,0872,344.09,,,refund
A2004,0542,249.1,7,2025-03-31T22:41:00Z,refund
A1045,0095,57.79,3,2025-10-04T16:45:00Z,Refunded
A0131,0547,157.51,1,,
A0204,0362,53.53,4,2025-05-27T14:18:00Z,refunded
A1807,0420,71.94,9,2025-10-15T18:37:00Z,Refunded
A0695,0400,371.33,1,2025-05-21T04:57:00Z,Pending
A2530,0504,127.99,4,2025-03-12T22:45:00Z,Paid
A3145,0196,271.51,5,2025-06-23T07:57:00Z,paid
A1080,0885,237.56,9,2025-06-23T13:48:00Z,refund
A1056,0503,11.72,3,2025-04-11T05:23:00Z,paid
A3213,0407,50.68,,2025-12-02T05:21:00Z,refund
A1737,0385,152.29,,2025-04-06T02:05:00Z,Refunded
A2134,0824,455.66,1,,Pending
A4234,0517,346.72,5,2025-01-12T01:42:00Z,refund
A0731,0044,429.55,4,2025-10-25T18:28:00Z,
A2948,0709,201.51,,2025-12-05T12:26:00Z,refunded
A3270,0523,327.16,1,2025-03-08T07:33:00Z,Refunded
A2318,1000,437.65,,2025-11-05T23:08:00Z,refunded
A4352,0967,215.48,1,2025-11-18T04:07:00Z,
A1352,0338,163.76,1,2025-11-29T13:33:00Z,Paid
A0909,0751,118.15,5,2025-10-28T15:04:00Z,paid
A0824,0132,215.63,5,2025-06-21T11:52:00Z,refunded
A3121,0994,50.27,4,2025-08-31T00:59:00Z,Paid
A3576,0223,320.02,9,2025-05-21T19:29:00Z,refunded
A0445,0602,326.02,1,2025-10-17T01:14:00Z,PAID
A4097,0352,166.38,7,2025-09-07T10:19:00Z,PAID
A0444,0293,499.41,5,2025-12-18T21:47:00Z,paid
A3755,0882,402.0,6,2025-05-17T19:32:00Z,Paid
A1413,0441,21.42,4,2025-07-15T06:34:00Z,paid
A0830,0068,253.48,2,2025-07-01T19:13:00Z,refund
A1788,0304,74.01,8,2025-07-11T18:05:00Z,Refunded
A1022,0649,198.96,9,,PAID
A0056,0138,341.27,6,2025-08-20T04:58:00Z,refunded
A2677,0145,,3,2025-01-25T08:15:00Z,PAID
A0275,0479,155.9,,2025-09-30T03:53:00Z,refunded
A4642,0119,237.47,1,2025-11-30T02:26:00Z,Paid
A0251,0681,432.25,6,2025-09-17T21:26:00Z,refunded
A3699,0580,489.4,3,2025-09-19T08:43:00Z,refund
A4070,0482,345.91,1,2025-03-17T16:22:00Z,Refunded
A1225,0249,157.74,1,2025-07-30T21:03:00Z,Refunded
A3027,0596,362.16,8,2025-09-28T00:11:00Z,refund
A0049,0443,191.0,3,2025-06-21T03:49:00Z,refunded
A0077,0488,465.43,8,2025-03-19T19:12:00Z,refunded
A0225,0444,287.02,8,2025-08-26T01:05:00Z,Pending
A0026,0778,322.07,6,2025-08-15T15:55:00Z,PAID
A0627,0759,450.92,3,2025-01-10T07:53:00Z,refund
A4845,0615,451.38,1,2025-07-06T08:20:00Z,paid
A3892,0668,347.37,1,2025-03-29T13:09:00Z,refund
A4533,0951,83.3,5,2025-07-06T11:24:00Z,Refunded
A1148,0087,381.76,6,2025-09-08T14:15:00Z,Pending
A0775,0439,92.61,3,2025-09-22T08:37:00Z,refund
A4189,0772,405.03,,2025-10-24T01:17:00Z,paid
A3237,0761,220.05,6,2025-12-11T15:21:00Z,refunded
A4200,0568,122.44,3,2025-10-14T02:49:00Z,
A1160,0107,406.24,4,,refund
A1025,0785,65.04,4,2025-07-02T09:24:00Z,Pending
A3250,0262,411.92,6,2025-02-25T00:54:00Z,
A2826,0836,301.16,8,2025-05-11T12:27:00Z,Refunded
A0078,0336,414.74,8,2025-11-21T18:23:00Z,refunded
A3271,0768,36.86,9,2025-03-09T00:32:00Z,paid
A3095,0647,117.37,5,2025-01-14T04:48:00Z,Refunded
A3823,0819,223.44,7,2025-03-31T19:03:00Z,PAID
A1331,0948,282.19,3,2025-07-09T06:51:00Z,refund
A0377,0091,356.18,9,2025-06-17T17:24:00Z,PAID
A0795,0889,65.35,7,2025-10-06T03:46:00Z,refund
A2396,0981,267.65,8,2025-01-02T05:20:00Z,Refunded
A2441,0555,106.41,3,2025-02-13T05:43:00Z,Refunded
A3705,0495,404.51,5,2025-04-16T19:01:00Z,
A3040,0145,403.19,4,2025-09-24T17:35:00Z,Paid
A3697,0155,479.85,5,2025-06-10T15:08:00Z,refunded
A1373,0889,281.05,4,2025-06-22T09:17:00Z,paid
A4786,0704,273.69,9,2025-10-09T20:46:00Z,PAID
A4450,0137,64.59,3,2025-02-25T06:10:00Z,refunded
A2257,0451,,6,2025-08-08T08:58:00Z,
A0162,0917,,4,2025-03-11T05:02:00Z,refunded
A0075,0991,150.77,,2025-05-12T15:47:00Z,refunded
A3116,0594,208.03,1,2025-11-25T18:06:00Z,refund
A1548,0610,315.77,5,2025-01-27T00:43:00Z,
A3771,0129,274.85,7,2025-02-24T06:22:00Z,Pending
A4960,0099,177.44,2,2025-07-09T20:30:00Z,Refunded
A1969,0923,,5,2025-06-21T16:32:00Z,refund
A1911,0311,463.84,3,2025-01-30T18:14:00Z,Refunded
A4000,0581,449.52,5,2025-09-25T02:55:00Z,refunded
A3950,0756,,2,2025-08-13T21:22:00Z,refund
A0483,0809,88.08,8,2025-09-23T17:57:00Z,refund
A2074,0893,,2,2025-05-11T09:58:00Z,refund
A4502,0928,157.72,,,Refunded
A1161,0723,261.95,5,2025-02-05T03:15:00Z,PAID
A1442,0313,303.56,1,2025-02-22T08:24:00Z,refunded
A0688,0166,428.2,4,2025-09-17T18:01:00Z,Pending
A4068,0956,7.3,8,2025-12-20T15:42:00Z,paid
A3283,0969,316.24,2,2025-12-20T17:08:00Z,paid
A3784,0637,380.12,7,2025-10-17T06:51:00Z,Pending
A4056,0366,349.62,1,2025-04-24T22:28:00Z,PAID
A4282,0675,315.02,9,2025-04-25T17:22:00Z,Refunded
A1106,0736,377.07,6,2025-12-10T08:44:00Z,refund
A2379,0488,94.37,8,2025-10-18T05:01:00Z,paid
A1839,0336,422.56,,2025-05-14T17:51:00Z,Pending
A0133,0308,391.49,4,2025-10-21T07:06:00Z,refunded
A3348,0752,382.83,1,2025-08-16T14:52:00Z,Pending
A3549,0497,39.4,1,2025-12-01T11:26:00Z,Pending
A3029,0876,,,2025-02-10T01:51:00Z,
A0829,0412,,9,2025-08-06T19:52:00Z,
A0208,0022,78.11,7,2025-01-12T14:58:00Z,refunded
A1539,0480,,4,,refund
A1234,0303,125.78,,2025-02-07T06:16:00Z,
A4966,0480,,4,2025-01-14T13:54:00Z,Refunded
A2258,0854,442.67,7,2025-07-12T16:26:00Z,paid
A3326,0274,64.44,2,2025-08-21T05:31:00Z,
A4318,0978,472.39,,2025-04-14T19:59:00Z,Paid
A2748,0335,293.39,7,2025-07-19T07:55:00Z,refunded
A1473,0118,475.57,4,2025-08-30T23:04:00Z,Pending
A2475,0785,10.56,,2025-07-13T09:33:00Z,
A1353,0500,365.44,2,2025-07-24T09:41:00Z,Pending
A4141,0584,395.75,7,2025-08-22T10:32:00Z,
A0566,0056,128.95,1,2025-06-10T20:31:00Z,refunded
A2690,0663,458.43,2,2025-01-19T23:06:00Z,refunded
A3698,0186,405.35,1,2025-01-29T10:43:00Z,Pending
A3313,0449,465.32,4,2025-11-09T01:08:00Z,Paid
A0885,0677,,6,2025-05-12T22:46:00Z,refunded
A0242,0268,,6,2025-02-07T23:48:00Z,refunded
A0709,0280,,8,2025-10-28T18:47:00Z,Paid
A3974,0960,242.78,2,2025-01-24T06:04:00Z,refund
A0901,0664,139.71,6,2025-08-11T11:57:00Z,PAID
A4111,0725,94.95,9,2025-11-12T18:40:00Z,Paid
A2656,0414,421.61,,2025-11-29T04:25:00Z,PAID
A4383,0097,424.17,6,2025-01-04T18:18:00Z,PAID
A4029,0933,380.64,,2025-11-02T06:58:00Z,Pending
A1593,0860,263.99,3,2025-02-08T16:41:00Z,refund
